SS,LandCover_NonVeg_v1_50,LandCover_Veg_v1_50,LandCover_VegNonTreed_v1_50,LandCover_VegTreed_v1_50,Species_Abie_Bal_v1_50,Species_Abie_Las_v1_50,Species_Acer_Neg_v1_50,Species_Alnu_Spp_v1_50,Species_Betu_Pap_v1_50,Species_Frax_Pen_v1_50,Species_Lari_Lar_v1_50,Species_Lari_Lya_v1_50,Species_Pice_Eng_v1_50,Species_Pice_Gla_v1_50,Species_Pice_Mar_v1_50,Species_Pinu_Alb_v1_50,Species_Pinu_Ban_v1_50,Species_Pinu_Con_v1_50,Species_Pinu_Pon_v1_50,Species_Pinu_Syl_v1_50,Species_Popu_Bal_v1_50,Species_Popu_Tre_v1_50,Species_Popu_Tri_v1_50,Species_Prun_Pen_v1_50,Species_Pseu_Men_v1_50,Species_Sali_Spp_v1_50,SpeciesGroups_Broadleaf_Spp_v1_50,SpeciesGroups_Needleleaf_Spp_v1_50,SpeciesGroups_Unknown_Spp_v1_50,Structure_Biomass_Branch_v1_50,Structure_Biomass_Foliage_v1_50,Structure_Biomass_StemBark_v1_50,Structure_Biomass_StemWood_v1_50,Structure_Biomass_TotalDead_v1_50,Structure_Biomass_TotalLiveAboveGround_v1_50,Structure_Stand_Age_v1_50,Structure_Stand_CrownClosure_v1_50,Structure_Stand_Height_v1_50,Structure_Volume_Merch_v1_50,Structure_Volume_Total_v1_50,LandCover_NonVeg_v1_150,LandCover_Veg_v1_150,LandCover_VegNonTreed_v1_150,LandCover_VegTreed_v1_150,Species_Abie_Bal_v1_150,Species_Abie_Las_v1_150,Species_Acer_Neg_v1_150,Species_Alnu_Spp_v1_150,Species_Betu_Pap_v1_150,Species_Frax_Pen_v1_150,Species_Lari_Lar_v1_150,Species_Lari_Lya_v1_150,Species_Pice_Eng_v1_150,Species_Pice_Gla_v1_150,Species_Pice_Mar_v1_150,Species_Pinu_Alb_v1_150,Species_Pinu_Ban_v1_150,Species_Pinu_Con_v1_150,Species_Pinu_Pon_v1_150,Species_Pinu_Syl_v1_150,Species_Popu_Bal_v1_150,Species_Popu_Tre_v1_150,Species_Popu_Tri_v1_150,Species_Prun_Pen_v1_150,Species_Pseu_Men_v1_150,Species_Sali_Spp_v1_150,SpeciesGroups_Broadleaf_Spp_v1_150,SpeciesGroups_Needleleaf_Spp_v1_150,SpeciesGroups_Unknown_Spp_v1_150,Structure_Biomass_Branch_v1_150,Structure_Biomass_Foliage_v1_150,Structure_Biomass_StemBark_v1_150,Structure_Biomass_StemWood_v1_150,Structure_Biomass_TotalDead_v1_150,Structure_Biomass_TotalLiveAboveGround_v1_150,Structure_Stand_Age_v1_150,Structure_Stand_CrownClosure_v1_150,Structure_Stand_Height_v1_150,Structure_Volume_Merch_v1_150,Structure_Volume_Total_v1_150,LandCover_NonVeg_v1_500,LandCover_Veg_v1_500,LandCover_VegNonTreed_v1_500,LandCover_VegTreed_v1_500,Species_Abie_Bal_v1_500,Species_Abie_Las_v1_500,Species_Acer_Neg_v1_500,Species_Alnu_Spp_v1_500,Species_Betu_Pap_v1_500,Species_Frax_Pen_v1_500,Species_Lari_Lar_v1_500,Species_Lari_Lya_v1_500,Species_Pice_Eng_v1_500,Species_Pice_Gla_v1_500,Species_Pice_Mar_v1_500,Species_Pinu_Alb_v1_500,Species_Pinu_Ban_v1_500,Species_Pinu_Con_v1_500,Species_Pinu_Pon_v1_500,Species_Pinu_Syl_v1_500,Species_Popu_Bal_v1_500,Species_Popu_Tre_v1_500,Species_Popu_Tri_v1_500,Species_Prun_Pen_v1_500,Species_Pseu_Men_v1_500,Species_Sali_Spp_v1_500,SpeciesGroups_Broadleaf_Spp_v1_500,SpeciesGroups_Needleleaf_Spp_v1_500,SpeciesGroups_Unknown_Spp_v1_500,Structure_Biomass_Branch_v1_500,Structure_Biomass_Foliage_v1_500,Structure_Biomass_StemBark_v1_500,Structure_Biomass_StemWood_v1_500,Structure_Biomass_TotalDead_v1_500,Structure_Biomass_TotalLiveAboveGround_v1_500,Structure_Stand_Age_v1_500,Structure_Stand_CrownClosure_v1_500,Structure_Stand_Height_v1_500,Structure_Volume_Merch_v1_500,Structure_Volume_Total_v1_500,EASTING,NORTHING
BG_15_77,4.121920586,95.87808228,5.253227234,90.62485504,0,0,0,0,0,0,5.121682644,0,0,2.380631685,70.57649231,0,7.163308144,0,0,0,2.707542419,10.58546448,0,0,0,0,13.2930069,85.24211121,1.465511203,2.637857437,2.143739939,3.157207966,15.1448288,33.86667252,23.08288956,80.02877808,38.04489517,8.023159027,12.25550938,30.47284508,3.142326355,96.85767746,8.569405556,88.28826904,0,0,0,0,0,0,5.17779541,0,0,3.071906924,70.71590424,0,11.78769636,0,0,0,1.35377121,5.678148359,0,0,0,0,7.031919569,90.75329971,2.215670884,2.555586696,2.429957747,2.648368597,13.90613508,32.14522076,21.5392952,78.76632309,37.61965942,8.372032166,9.599542618,28.16066074,1.845427865,98.15457426,9.368792653,88.78578077,0,0,0,0,0.070194168,0,6.992389279,0,0,3.739691624,63.04233306,0,14.43239788,0,0,0,0.780960131,8.414404565,0,0,0,0,9.265558832,88.39119775,2.344299151,2.637507856,2.458620131,2.74156573,14.56437942,26.19722332,22.40179505,70.44780649,40.36649731,8.737776654,11.83535215,32.21816226,493135,6135775
BG_15_78,0.184374616,99.81562805,0,99.81562805,0,0,0,0,0.11910601,0,0.419702917,0,0,18.67030907,37.81958389,0,1.911846757,0,0,0,2.429681063,35.35123444,0,0,0,0,37.9000206,62.0992775,0,3.540163994,2.544885874,4.574048996,21.11948586,17.84768486,31.77537537,67.20895386,65.97247314,12.13164997,23.02318001,56.30644989,0.184374616,99.81562805,0,99.81562805,0,0,0,0,0.11910601,0,0.419702917,0,0,18.67030907,37.81958389,0,1.911846757,0,0,0,2.429681063,35.35123444,0,0,0,0,37.9000206,62.0992775,0,3.540163994,2.544885874,4.574048996,21.11948586,17.84768486,31.77537537,67.20895386,65.97247314,12.13164997,23.02318001,56.30644989,1.370405475,98.62959544,4.000964109,94.62863032,0,0,0,0,0.69745348,0,3.564156486,0,0,10.99196426,49.27252165,0,5.368432084,0.001025489,0,0,1.732857652,26.4497505,0,0,0,0,28.88006163,70.44677321,0.67403619,3.277529955,2.262167643,4.286082009,20.04806439,21.05709203,29.87271277,66.62323348,52.28381856,10.05602519,23.59030743,49.30916309,493735,6135776
BG_15_79,0,100,2.097806454,97.90219116,0,0,0,0,0,0,3.013533115,0,0,25.25900459,19.94383621,0,8.321000099,0.035353471,0,0,3.879553795,31.27835274,0,0,0,0,35.15790558,64.64318848,0.198906139,4.906962395,3.670371771,5.692525864,30.01916122,14.6852169,44.28902054,67.35115814,68.31598663,14.1441021,33.50087738,80.96321869,0,100,1.552050412,98.44794846,0,0,0,0,0.239511803,0,4.288621426,0,0,20.70134735,30.76044083,0,4.524961054,0.018355375,0,0,3.325790167,29.06342602,0,0,0,0,32.62872696,67.21221542,0.159809519,4.496978283,3.54635942,5.149197578,26.41536331,13.01950121,39.60941887,65.89960098,66.65441895,12.84843302,27.40165043,71.44555664,0.837836087,99.16216405,2.766063518,96.39610036,0,0,0,0,0.142764732,0,6.518379008,0,0,11.52848929,42.01705615,0,16.91084108,0.029317193,0,0,1.819122129,18.56840114,0,0,0,0,20.53028788,79.13415051,0.33575689,3.970853051,3.147129416,4.463846306,24.8995707,15.69439077,36.4818325,76.85488542,54.32020855,11.82151357,28.57784843,66.25453552,494335,6135775
BG_15_8,3.279962063,96.72003937,17.11355591,79.60648346,0,0,0,0,0,0,7.908471584,0,0,1.178517938,66.02841187,0,14.1118412,0.061982937,0,0,0,3.977597237,0,0,0,0,3.977597237,90.43849182,5.587035179,2.594626665,2.846474886,2.366360903,13.21041012,24.26852989,21.02057648,75.19415283,32.06222916,10.44876957,7.191644669,29.38573647,3.279962063,96.72003937,17.11355591,79.60648346,0,0,0,0,0,0,7.908471584,0,0,1.178517938,66.02841187,0,14.1118412,0.061982937,0,0,0,3.977597237,0,0,0,0,3.977597237,90.43849182,5.587035179,2.594626665,2.846474886,2.366360903,13.21041012,24.26852989,21.02057648,75.19415283,32.06222916,10.44876957,7.191644669,29.38573647,19.81044979,80.18955025,21.71104262,58.47850712,0,0,0,0,0.311496892,0,2.176360298,0,0,6.654765065,39.99735216,0,20.51035008,1.202336424,0,0,0.119468965,20.51695406,0,0,0,0.277765136,21.22568519,72.25235426,6.524193287,2.852258132,2.554329441,3.197908768,16.81856251,12.64697299,25.42347321,66.10592886,28.53410824,11.73216101,16.57545508,38.30713947,493735,6131575
BG_15_80,0,100,3.584313631,96.41568756,0,0,0,0,0,0,3.223517418,0,0,15.78295803,21.40624619,0,49.40205765,0.119329318,0,0,0,9.829749107,0,0,0,0,9.829749107,89.93410492,0.236145183,4.402248383,3.673102856,4.615302086,31.43365288,6.000292301,44.12097549,86.6676178,48.43222427,15.91410065,40.49499893,88.05495453,0,100,3.584313631,96.41568756,0,0,0,0,0,0,3.223517418,0,0,15.78295803,21.40624619,0,49.40205765,0.119329318,0,0,0,9.829749107,0,0,0,0,9.829749107,89.93410492,0.236145183,4.402248383,3.673102856,4.615302086,31.43365288,6.000292301,44.12097549,86.6676178,48.43222427,15.91410065,40.49499893,88.05495453,0.635334045,99.36466599,3.894982363,95.46968397,0.193242272,0,0,0,0.038740449,0,3.314898921,0,0,12.81201394,31.12323666,0,31.9715116,0.097660584,0,0,0.602566027,19.36355873,0,0,0,0,20.00486545,79.63958549,0.356232505,4.390079677,3.572180986,4.977098902,29.12184429,10.82719715,42.06009738,79.08500481,49.50895373,14.32094995,35.46629667,77.92716599,494935,6135775
BG_15_81,0.017372377,99.98262787,12.36059761,87.62202454,0,0,0,0,0,0,4.414350033,0,0,1.234957457,37.35947037,0,46.11819458,0,0,0,0,8.903150558,0,0,0,0,8.903150558,89.12697601,1.967064619,2.985585928,3.106458664,3.146868706,18.02723694,10.7300272,27.26331711,57.29854965,45.27544785,11.23462582,11.85612392,44.04540253,0.008686189,99.99131393,8.205549002,91.78576279,0,0,0,0,0,0,3.700588822,0,0,0.619280298,39.56131935,0,42.46637535,0,0,0,0,12.50386047,0,0,0,0,12.50386047,86.3475647,1.145655096,3.103812695,2.941182494,3.563324571,20.23832703,18.4925952,29.84386635,56.7639389,46.36344719,10.95118523,16.39903021,48.3926487,0.45530518,99.54469408,15.76609509,83.7785996,0,0,0,0,0,0,5.802529208,0,0,4.884368001,51.65252427,0,25.62933521,0,0,0,0,7.167965043,0,0,0,0,7.226077596,89.41103145,3.362830049,2.87478424,2.663086678,2.892062247,17.42557134,20.38886111,25.85549239,72.05696624,40.14952142,10.0519969,17.33533204,42.94468468,489533,6136376
BG_15_82,0,100,0.426567733,99.57343292,0,0,0,0,0.160897374,0,20.71098709,0,0,10.18642044,36.66252899,0,28.59671402,0,0,0,0.160897374,3.474203587,0,0,0,0,3.795998335,96.15665436,0.047967218,3.703264475,3.39325428,3.387917519,20.96062851,18.59553909,31.44696999,75.99816132,43.10739517,12.6697998,21.53952408,55.50172806,0,100,0.426567733,99.57343292,0,0,0,0,0.160897374,0,20.71098709,0,0,10.18642044,36.66252899,0,28.59671402,0,0,0,0.160897374,3.474203587,0,0,0,0,3.795998335,96.15665436,0.047967218,3.703264475,3.39325428,3.387917519,20.96062851,18.59553909,31.44696999,75.99816132,43.10739517,12.6697998,21.53952408,55.50172806,0.446597565,99.55340131,7.007992158,92.54540952,0,0,0,0,0.02963367,0,9.90312402,0,0,5.409337217,51.51977921,0,23.86326667,0,0,0,0.09337068,7.749047727,0,0,0,0,7.872052084,90.69550832,1.432609611,3.112037788,2.807149629,3.163728476,19.01171533,19.29335999,28.09515468,78.48563162,42.32923031,11.18754443,19.72038569,49.89792522,490138,6136382
BG_15_83,1.140651345,98.85935211,2.360586643,96.49876404,0,0,0,0,0,0,11.80580425,0,0,2.677989244,58.66565704,0,14.69311428,0,0,0,0,3.525289536,0,0,0,0,11.701478,87.84256744,0.456131518,2.723071337,2.994012833,2.604610682,14.47356606,8.849853516,22.79631424,72.20471954,44.01812744,10.1922636,11.74386883,41.2356987,1.140651345,98.85935211,2.360586643,96.49876404,0,0,0,0,0,0,11.80580425,0,0,2.677989244,58.66565704,0,14.69311428,0,0,0,0,3.525289536,0,0,0,0,11.701478,87.84256744,0.456131518,2.723071337,2.994012833,2.604610682,14.47356606,8.849853516,22.79631424,72.20471954,44.01812744,10.1922636,11.74386883,41.2356987,1.102572414,98.89742925,7.410417589,91.48701066,0,0,0,0,0.124857402,0,6.382971227,0,0,5.084638322,57.31265963,0,22.02722942,0.342762507,0,0,0.197270718,4.899499409,0,0,0,0,6.217811841,92.03014667,1.752240443,3.297104909,3.100748576,3.217802094,19.55097202,16.87140333,29.16737505,80.06111967,42.23076204,11.20151703,21.12397135,52.24748626,490739,6136378
BG_15_84,0,100,5.782233715,94.21776581,0,0,0,0,0,0,0.124374099,0,0,6.771584511,44.58428192,0,42.83527374,0.055531092,0,0,0,5.139037132,0,0,0,0,5.139037132,94.37104797,0.489557236,3.423546791,3.000105858,3.598332405,25.23474693,8.317105293,35.25669098,89.39283752,50.80160522,12.86915302,32.14102554,75.87567902,0,100,5.782233715,94.21776581,0,0,0,0,0,0,0.124374099,0,0,6.771584511,44.58428192,0,42.83527374,0.055531092,0,0,0,5.139037132,0,0,0,0,5.139037132,94.37104797,0.489557236,3.423546791,3.000105858,3.598332405,25.23474693,8.317105293,35.25669098,89.39283752,50.80160522,12.86915302,32.14102554,75.87567902,4.126465574,95.87353516,6.783669212,89.0898649,0,0,0,0,0.39211044,0,3.43350627,0,0,5.579378984,48.00221634,0,30.86146927,0.27826022,0,0,0.721524504,8.255565123,0,0,0,0,10.29927301,88.2642739,1.435896592,4.010825005,3.680407958,4.061260093,25.29826875,11.14805828,37.04997583,81.0613001,46.06629632,12.73739199,29.72825172,68.08148679,491337,6136374
BG_15_85,14.35294437,85.64705658,12.91075516,72.73629761,0,0,0,0,1.979767084,0,2.248012781,0,0,3.350414753,37.74981689,0,29.37842369,0,0,0,2.504433393,18.31873703,0,0,0,0.292752415,23.09568977,72.72666931,4.177328587,3.165274858,2.997898102,3.53610301,18.98485184,7.985158443,28.68216515,68.73983002,41.58872986,12.26550674,17.7278347,48.03451538,14.35294437,85.64705658,12.91075516,72.73629761,0,0,0,0,1.979767084,0,2.248012781,0,0,3.350414753,37.74981689,0,29.37842369,0,0,0,2.504433393,18.31873703,0,0,0,0.292752415,23.09568977,72.72666931,4.177328587,3.165274858,2.997898102,3.53610301,18.98485184,7.985158443,28.68216515,68.73983002,41.58872986,12.26550674,17.7278347,48.03451538,22.51041928,77.48958127,7.84421581,69.64536349,0,0,0,0,1.448483797,0,2.286101066,0,0,6.275151889,41.64272404,0,19.93308857,0.007660095,0,0,1.447406357,15.51403133,0,0,0,0.262511156,18.67243282,71.35553281,2.703743748,3.432033449,3.16766573,3.608985464,20.69177486,9.365578314,30.89997566,68.58826192,37.94645556,11.50873244,23.96661719,51.92110419,491935,6136375
BG_15_86,15.65824509,84.34175873,10.49683475,73.84492493,0,0,0,0,0.113266967,0,1.604876757,0,0,18.20183754,53.44836426,0,2.638704538,0,0,0,0.171716496,21.84889793,0,0,0,0,22.13388252,75.89378357,1.972336888,2.912965775,2.742665768,3.020959139,15.13231945,20.72155571,23.81139946,69.25582886,34.13988495,9.506793976,13.68565273,36.23032379,15.65824509,84.34175873,10.49683475,73.84492493,0,0,0,0,0.113266967,0,1.604876757,0,0,18.20183754,53.44836426,0,2.638704538,0,0,0,0.171716496,21.84889793,0,0,0,0,22.13388252,75.89378357,1.972336888,2.912965775,2.742665768,3.020959139,15.13231945,20.72155571,23.81139946,69.25582886,34.13988495,9.506793976,13.68565273,36.23032379,22.37937663,77.62062381,10.60886847,67.0117547,0,0,0,0,1.230361931,0,6.023017498,0,0,6.852448344,51.83789121,0,9.852738705,0,0,0,1.13322246,13.15868131,0,0,0,0.19167139,15.71393728,76.0737673,4.063673414,2.208763178,2.098783576,2.19739725,11.64770858,17.8317499,18.1532902,68.26830937,29.9106449,9.094002173,10.09889052,27.42587383,492535,6136375
BG_15_87,0,100,12.89309216,87.10690308,0,0,0,0,0.032260343,0,13.30938435,0,0,1.697705746,54.47664642,0,23.73217583,0.004972924,0,0,0,2.989144325,0,0,0,0,3.021404505,93.22088623,3.759504795,2.892793894,2.892617464,2.588864326,15.34008598,21.15140724,23.71613693,67.05641174,38.86859131,10.26981068,11.43222427,35.82397079,0,100,12.89309216,87.10690308,0,0,0,0,0.032260343,0,13.30938435,0,0,1.697705746,54.47664642,0,23.73217583,0.004972924,0,0,0,2.989144325,0,0,0,0,3.021404505,93.22088623,3.759504795,2.892793894,2.892617464,2.588864326,15.34008598,21.15140724,23.71613693,67.05641174,38.86859131,10.26981068,11.43222427,35.82397079,1.606391821,98.39360809,7.061700373,91.33190791,0,0,0,0,0.10416537,0,7.767940839,0,0,6.924659183,55.97708734,0,16.04758038,0.035058389,0,0,0.757272725,9.188280756,0,0,0,0,10.04971861,87.85845184,2.092511155,2.969720453,2.785911242,2.982173334,16.68728797,20.21387464,25.42551573,75.08674049,43.30895519,10.46337378,15.15360717,40.4550039,493131,6136379
BG_15_88,0,100,0,100,0,0,0,0,0,0,1.367280602,0,0,6.034751415,68.70549011,0,0.180906713,0.014603549,0,0,1.671457767,12.92261028,0,0,0,0,14.59406853,85.40326691,0,2.703328371,2.797222376,2.76873517,14.23770714,17.31780815,22.50792694,78.91279602,56.98248672,9.99525547,10.73105812,37.59151459,0,100,0.006844456,99.99315643,0,0,0,0,0.031857561,0,1.748981535,0,0,10.19842696,62.44863701,0,0.541508287,0.071527686,0,0,1.61087054,14.12535191,0,0,0,0,15.76807976,84.22876358,0.000362756,2.923888922,2.975942135,2.912487745,15.49460506,17.52358246,24.30602551,86.1787262,56.07972145,11.37894964,13.47948265,39.86428261,0.114598287,99.8854018,0.402786556,99.48261496,0,0,0,0,0.224411585,0,2.987529137,0,0,12.09853657,49.59262261,0,10.83725086,0.044029283,0,0,1.407330281,18.67994121,0,0,0,0,20.31168281,79.65798011,0.02947292,3.719586262,3.327086962,4.066682394,21.72707602,15.89770829,32.83928182,77.18566601,58.15901712,11.96640161,23.32480423,55.82329266,493735,6136375
BG_15_89,0,100,2.46413064,97.53586578,0,0,0,0,0,0,8.785049438,0,0,11.83627415,43.14172363,0,27.25416565,0.078593321,0,0,0,8.772452354,0,0,0,0,8.772452354,91.09580231,0.130598933,4.670590878,4.073018551,4.569606781,29.7100544,7.124554157,43.02438736,93.58086395,53.47494507,13.58501911,38.30913162,83.33106232,0,100,2.46413064,97.53586578,0,0,0,0,0,0,8.785049438,0,0,11.83627415,43.14172363,0,27.25416565,0.078593321,0,0,0,8.772452354,0,0,0,0,8.772452354,91.09580231,0.130598933,4.670590878,4.073018551,4.569606781,29.7100544,7.124554157,43.02438736,93.58086395,53.47494507,13.58501911,38.30913162,83.33106232,0.039232602,99.96076711,2.80147215,97.15929349,0,0,0,0,0,0,5.043463268,0,0,11.04750058,42.16707293,0,25.17312419,0.040339132,0,0,0.793789554,13.32333479,0,0,0,0,14.11712446,85.63916524,0.242982565,4.029229939,3.56800588,4.212492724,25.14071178,10.36727492,36.95035648,81.27171898,54.07109356,12.77291004,28.27208289,69.29628468,494332,6136378
BG_15_9,1.628111362,98.37189484,20.03197098,78.33991241,0,0,0,0,0,0,1.564570904,0,0,5.620240688,48.47264099,0,35.2477951,0,0,0,0,5.082352638,0,0,0,0,5.082352638,91.80043793,3.11728406,3.480519772,3.685078382,3.383004904,20.39352608,15.02005386,30.94213104,72.04299927,39.3388176,12.19407177,20.01878548,48.20925522,4.735753059,95.26425171,16.14912558,79.11511612,0,0,0,0,0.79374063,0,1.06605503,0,0,5.19475913,41.50919724,0,35.84688377,0,0,0,0,11.97513914,0,0,0,0.708870232,13.4777503,84.06449127,2.459413052,3.489043832,3.41972363,3.689994097,21.6833477,12.26525784,32.28227997,69.56247711,42.72616959,12.578475,22.66657829,53.12825394,7.301729843,92.69827143,16.46706794,76.23120022,0,0,0,0,0.293884953,0,1.47215384,0,0,6.76083382,40.21783654,0,28.70962667,0.96570235,0,0,0,15.83456711,0,0,0,0.262461414,16.39091353,80.55004756,3.060061965,3.492010852,3.033874512,3.877801597,22.55017002,13.10798391,32.95418104,71.27276834,40.33775028,12.64133088,26.25579015,56.27983809,494335,6131575
BG_15_90,0.334378332,99.6656189,5.587881088,94.0777359,0,0,0,0,0,0,5.56421566,0,0,0.561857283,33.64165878,0,44.67074203,0,0,0,0,14.91230488,0,0,0,0,14.91230488,84.43847656,0.649223089,2.997375727,2.903793335,3.369938612,18.92580986,7.544544697,28.1942215,62.53939056,41.62159729,12.23498631,15.54666996,49.27866745,0.512635425,99.48736191,4.781635404,94.70572662,0,0,0,0,0.248965517,0,3.796747565,0,0,7.846552402,31.61471653,0,31.48372078,0,0,0,1.165007591,23.17758608,0,0,0,0,24.59155893,74.8900795,0.519832045,3.774289727,3.189693928,4.465210557,23.40933514,9.396827459,34.83580208,65.4908371,49.27021599,13.15697384,24.72458315,61.57834816,0.467730094,99.53226907,3.949810924,95.5824585,0.142849871,0,0,0,0.176004669,0,2.649702205,0,0,12.28563854,30.13245392,0,28.53939554,0.083139505,0,0,1.494168327,23.06027724,0,0,0,0,24.73044976,74.88867923,0.381735449,4.45695591,3.46733817,5.296177881,29.01027298,10.53004323,42.22925786,72.90638242,53.74488749,13.68390424,35.08916589,77.84085328,494936,6136375
BG_15_91,3.078390598,96.92160797,12.50814629,84.41345978,0,0,0,0,0,0,0.700470328,0,0,2.651091814,62.19433212,0,32.46095276,0,0,0,0,0.049508646,0,0,0,0,0.049508646,98.18617249,1.764350772,2.824284792,3.337385178,2.525127411,14.87806225,17.54450798,23.56309128,74.9679184,41.21837997,8.614580154,8.750873566,36.13005447,3.078390598,96.92160797,12.50814629,84.41345978,0,0,0,0,0,0,0.700470328,0,0,2.651091814,62.19433212,0,32.46095276,0,0,0,0,0.049508646,0,0,0,0,0.049508646,98.18617249,1.764350772,2.824284792,3.337385178,2.525127411,14.87806225,17.54450798,23.56309128,74.9679184,41.21837997,8.614580154,8.750873566,36.13005447,2.319025746,97.6809736,21.19765007,76.48332514,0,0,0,0,0,0,2.98451441,0,0,4.851629958,57.34560462,0,19.54665623,0,0,0,0.235744715,9.067811746,0,0,0,0,9.303556393,86.28354045,4.413740988,2.327334532,2.306453952,2.311845226,12.85360149,16.14231208,19.79873092,73.67645563,35.56631075,9.491586958,10.86019439,31.3219879,489534,6136967
BG_15_92,1.638201475,98.36179352,13.58474445,84.77705383,0,0,0,0,0,0,17.69534111,0,0,4.95196867,41.55676651,0,9.550499916,0,0,0,0.76484412,22.61054993,0,0,0,0,23.37539482,73.75457764,2.869247913,3.312992573,2.352945566,3.795544624,19.93398476,14.78687668,29.39447784,78.454422,38.03394318,12.00494957,22.88349915,49.52074051,1.638201475,98.36179352,13.58474445,84.77705383,0,0,0,0,0,0,17.69534111,0,0,4.95196867,41.55676651,0,9.550499916,0,0,0,0.76484412,22.61054993,0,0,0,0,23.37539482,73.75457764,2.869247913,3.312992573,2.352945566,3.795544624,19.93398476,14.78687668,29.39447784,78.454422,38.03394318,12.00494957,22.88349915,49.52074051,1.732228986,98.26776995,15.45111515,82.81665639,0,0,0,0,0,0,4.801670989,0,0,6.636534089,50.4970883,0,19.92884234,0.156716449,0,0,0.561587543,13.17005247,0,0,0,0,13.73163994,82.90110397,3.367590702,3.205198033,2.71365829,3.398660098,19.71049111,11.06151213,29.0284462,80.05670275,40.3930724,11.95946196,23.55908622,52.31023611,490132,6136975
BG_15_93,5.042829514,94.95716858,5.734079838,89.22309113,0,0,0,0,0,0,0.028204916,0,0,3.97388339,44.89644623,0,34.8138504,0.117565021,0,0,0,15.02236843,0,0,0,0,15.02236843,84.49061584,0.4875682,3.877111673,3.364966869,4.305309296,27.32723236,8.566708565,38.87727737,85.91713715,49.49356842,13.37504578,33.77706146,79.12708282,5.042829514,94.95716858,5.734079838,89.22309113,0,0,0,0,0,0,0.028204916,0,0,3.97388339,44.89644623,0,34.8138504,0.117565021,0,0,0,15.02236843,0,0,0,0,15.02236843,84.49061584,0.4875682,3.877111673,3.364966869,4.305309296,27.32723236,8.566708565,38.87727737,85.91713715,49.49356842,13.37504578,33.77706146,79.12708282,22.89931162,77.10068849,8.742785408,68.35790311,0.299522826,0,0,0,0.296362141,0,0.817204907,0,0,5.499087173,40.66050485,0,27.86949172,1.268026699,0,0,0.609912087,13.75969192,0,0,0,0,15.51414895,78.04847306,1.734302161,3.422600563,2.871651136,3.745720313,22.93982708,6.572239967,32.98038211,73.12378869,38.04850798,12.21469076,29.07465084,60.20108487,490737,6136969
BG_15_94,53.23096466,46.76903534,11.3838644,35.38516998,0,0,0,0,5.044848919,0,5.763830185,0,0,0,64.52919006,0,0.013869693,0,0,0,7.648159027,0.869027734,0,0,0,0,13.56203651,70.30688477,6.560700893,2.17265749,2.185216188,1.812405944,9.239502907,5.094080925,15.40379238,70.29708099,15.76991177,9.297735214,11.29121017,21.19071579,53.23096466,46.76903534,11.3838644,35.38516998,0,0,0,0,5.044848919,0,5.763830185,0,0,0,64.52919006,0,0.013869693,0,0,0,7.648159027,0.869027734,0,0,0,0,13.56203651,70.30688477,6.560700893,2.17265749,2.185216188,1.812405944,9.239502907,5.094080925,15.40379238,70.29708099,15.76991177,9.297735214,11.29121017,21.19071579,46.54484129,53.45515867,6.967063698,46.48809442,0.293310523,0,0,0,0.970365923,0,1.29726973,0,0,3.197066876,41.07406686,0,18.56664024,0.819401142,0,0,1.484318151,8.183909858,0,0,0,0,11.33398914,65.94784078,2.174797936,2.338069933,2.070243552,2.470155448,14.95506001,4.651052693,21.83216345,55.98380371,25.80070073,8.902576463,18.30295026,38.36750546,491332,6136867
BG_15_95,96.8045578,3.195444584,0.721294761,2.474149942,0,0,0,0,0.269924521,0,0.308393598,0,0,0.355999023,9.256712914,0,0.191303596,0,0,0,0.409214586,1.365598202,0,0,0,0,2.044737339,10.11240959,0.334199935,0.160951778,0.13763465,0.173693582,0.811615646,0.323755711,1.283575058,5.341008186,1.243357062,0.849871874,1.012538433,1.917065263,98.4022789,1.597722292,0.36064738,1.237074971,0,0,0,0,0.134962261,0,0.154196799,0,0,0.177999511,4.628356457,0,0.095651798,0,0,0,0.204607293,0.682799101,0,0,0,0,1.02236867,5.056204796,0.167099968,0.080475889,0.068817325,0.086846791,0.405807823,0.161877856,0.641787529,2.670504093,0.621678531,0.424935937,0.506269217,0.958532631,82.2825098,17.71749043,4.421567761,13.29592233,0.075070318,0,0,0,1.151250474,0,0.860160533,0,0,1.042637242,22.71850928,0,3.114785681,0.000231399,0,0,1.458700293,5.102142698,0,0,0,0,8.462796818,27.81139462,2.962530988,0.903457828,0.791580448,0.940764906,5.48813971,1.720426364,8.122940498,23.67098987,7.828873864,3.900425673,7.747834704,12.79339912,491928,6136993
